movieId,normalized_title,genres,mode_rating
3200,"Last Detail, The",Comedy|Drama,4.0
3201,Five Easy Pieces,Drama,4.0
3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen),Drama|Horror,4.0
3203,Dead Calm,Thriller,4.0
3204,"Boys from Brazil, The",Action|Mystery|Thriller,4.0
3205,Black Sunday (La maschera del demonio),Horror,4.0
3206,Against All Odds,Romance,3.0
3207,"Snows of Kilimanjaro, The",Adventure,3.0
3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1),Action|Comedy,3.0
3209,"Loves of Carmen, The",Drama,1.0
3210,Fast Times at Ridgemont High,Comedy|Drama|Romance,4.0
3211,"Cry in the Dark, A",Drama,4.0
3212,Born to Win,Drama,3.0
3213,Batman: Mask of the Phantasm,Animation|Children,4.0
3214,American Flyers,Drama,3.0
3215,Voyage of the Damned,Drama,3.0
3216,"Vampyros Lesbos (Vampiras, Las)",Fantasy|Horror|Thriller,3.0
3217,"Star Is Born, A",Drama,4.0
3218,Poison,Drama,4.0
3219,Pacific Heights,Mystery|Thriller,3.0
3220,Night Tide,Drama,3.5
3221,"Draughtsman's Contract, The",Drama,4.0
3222,Carmen,Drama,4.0
3223,"Zed & Two Noughts, A",Drama,4.0
3224,Woman in the Dunes (Suna no onna),Drama,5.0
3225,Down to You,Comedy|Romance,3.0
3226,Hellhounds on My Trail,Documentary,5.0
3227,"Not Love, Just Frenzy (Más que amor, frenesí)",Comedy|Drama|Thriller,1.0
3228,Wirey Spindell,Comedy,1.0
3229,Another Man's Poison,Crime|Drama,4.0
3230,"Odessa File, The",Thriller,4.0
3231,"Saphead, The",Comedy,3.0
3232,Seven Chances,Comedy,4.0
3233,Smashing Time,Comedy,5.0
3234,Train Ride to Hollywood,Comedy|Fantasy|Musical,2.0
3235,Where the Buffalo Roam,Comedy,3.0
3236,Zachariah,Comedy|Musical|Western,3.0
3237,Kestrel's Eye (Falkens öga),Documentary,4.0
3238,Eye of the Beholder,Thriller,1.0
3239,Isn't She Great?,Comedy,1.0
3240,"Big Tease, The",Comedy,3.0
3241,"Cup, The (Phörpa)",Comedy,4.0
3242,Santitos,Comedy,4.0
3243,Encino Man,Comedy,3.0
3244,"Goodbye Girl, The",Comedy|Romance,4.0
3245,I Am Cuba (Soy Cuba/Ya Kuba),Drama,4.0
3246,Malcolm X,Drama,4.0
3247,Sister Act,Comedy|Crime,3.0
3248,Sister Act 2: Back in the Habit,Comedy,3.0
3249,"Hand That Rocks the Cradle, The",Drama|Thriller,3.0
3250,Alive,Drama,4.0
3251,Agnes of God,Drama|Mystery,4.0
3252,Scent of a Woman,Drama,4.0
3253,Wayne's World,Comedy,4.0
3254,Wayne's World 2,Comedy,3.0
3255,"League of Their Own, A",Comedy|Drama,4.0
3256,Patriot Games,Action|Thriller,4.0
3257,"Bodyguard, The",Drama|Romance|Thriller,3.0
3258,Death Becomes Her,Comedy|Fantasy,3.0
3259,Far and Away,Adventure|Drama|Romance,3.0
3260,Howards End,Drama,4.0
3261,Singles,Comedy|Drama|Romance,4.0
3262,Twin Peaks: Fire Walk with Me,Crime|Drama|Mystery|Thriller,4.0
3263,White Men Can't Jump,Comedy|Drama,3.0
3264,Buffy the Vampire Slayer,Action|Comedy|Horror,3.0
3265,Hard-Boiled (Lat sau san taam),Action|Crime|Drama|Thriller,4.0
3266,Man Bites Dog (C'est arrivé près de chez vous),Comedy|Crime|Drama|Thriller,4.0
3267,"Mariachi, El",Action|Crime|Thriller|Western,4.0
3268,Stop! Or My Mom Will Shoot,Action|Comedy,1.0
3269,Forever Young,Drama|Romance|Sci-Fi,3.0
3270,"Cutting Edge, The",Comedy|Drama|Romance,4.0
3271,Of Mice and Men,Drama,4.0
3272,Bad Lieutenant,Crime|Drama,4.0
3273,Scream 3,Comedy|Horror|Mystery|Thriller,3.0
3274,Single White Female,Drama|Thriller,3.0
3275,"Boondock Saints, The",Action|Crime|Drama|Thriller,4.0
3276,Gun Shy,Comedy,3.0
3277,Beloved/Friend (a.k.a. Amigo/Amado) (Amic/Amat),Drama,3.0
3278,Gendernauts,Documentary,3.5
3279,Knockout,Action|Drama,2.0
3280,"Baby, The",Horror,2.0
3281,"Brandon Teena Story, The",Documentary,4.0
3282,Different for Girls,Comedy,4.0
3283,Minnie and Moskowitz,Action,3.0
3284,They Might Be Giants,Comedy|Mystery|Romance,4.0
3285,"Beach, The",Adventure|Drama,3.0
3286,Snow Day,Comedy,2.0
3287,"Tigger Movie, The",Animation|Children,3.0
3288,Cotton Mary,Drama,2.0
3289,Not One Less (Yi ge dou bu neng shao),Drama,4.0
3290,Soft Toilet Seats,Comedy,3.0
3291,Trois,Thriller,2.0
3292,"Big Combo, The",Film-Noir,4.0
3293,Conceiving Ada,Drama|Sci-Fi,3.0
3294,Eaten Alive,Horror,3.0
3295,Raining Stones,Drama,4.0
3296,To Sir with Love,Drama,4.0
3297,With Byrd at the South Pole,Documentary,1.0
3298,Boiler Room,Crime|Drama|Thriller,4.0
3299,Hanging Up,Comedy|Drama,2.0
3300,Pitch Black,Horror|Sci-Fi|Thriller,4.0
3301,"Whole Nine Yards, The",Comedy|Crime,4.0
3302,Beautiful People,Comedy,4.0
3303,Black Tar Heroin: The Dark End of the Street,Documentary,4.0
3304,Blue Collar,Crime|Drama,4.0
3305,Bluebeard,Film-Noir|Horror,3.0
3306,"Circus, The",Comedy,4.0
3307,City Lights,Comedy|Drama|Romance,5.0
3308,"Flamingo Kid, The",Comedy|Drama,3.0
3309,"Dog's Life, A",Comedy,4.0
3310,"Kid, The",Comedy|Drama,4.0
3311,"Man from Laramie, The",Western,4.0
3312,"McCullochs, The",Drama,1.0
3313,Class Reunion,Comedy,2.0
3314,"Big Trees, The",Action|Drama,3.0
3315,Happy Go Lovely,Musical,2.0
3316,Reindeer Games,Action|Thriller,3.0
3317,Wonder Boys,Comedy|Drama,4.0
3318,Deterrence,Drama|Thriller,4.0
3319,Judy Berlin,Drama,3.0
3320,Mifune's Last Song (Mifunes sidste sang),Comedy|Drama|Romance,4.0
3321,"Waiting Game, The",Comedy,2.5
3322,3 Strikes,Comedy,3.0
3323,Chain of Fools,Comedy|Crime,3.0
3324,Drowning Mona,Comedy,3.0
3325,"Next Best Thing, The",Comedy|Drama,2.0
3326,What Planet Are You From?,Comedy|Sci-Fi,3.0
3327,Beyond the Mat,Documentary,4.0
3328,Ghost Dog: The Way of the Samurai,Crime|Drama,4.0
3329,"Year My Voice Broke, The",Drama,4.0
3330,Splendor in the Grass,Drama|Romance,4.0
3331,My Tutor,Drama,2.0
3332,"Legend of Lobo, The",Adventure|Children,1.5
3333,"Killing of Sister George, The",Drama,4.0
3334,Key Largo,Crime|Drama|Film-Noir|Thriller,4.0
3335,Jail Bait,Crime|Drama,3.0
3336,It Happened Here,Drama|Fantasy|War,3.0
3337,I'll Never Forget What's'isname,Comedy|Drama,3.0
3338,For All Mankind,Documentary,5.0
3339,Cross of Iron,War,4.0
3340,Bride of the Monster,Horror|Sci-Fi,1.0
3341,Born Yesterday,Comedy,4.0
3342,Birdy,Drama|War,4.0
3343,And God Created Woman,Comedy|Drama|Romance,2.0
3344,Blood Feast,Horror,4.0
3345,"Charlie, the Lonesome Cougar",Adventure|Children,3.0
3346,Color Me Blood Red,Horror,3.0
3347,Never Cry Wolf,Adventure|Drama,4.0
3348,"Night Visitor, The",Crime|Thriller,4.0
3349,"Perils of Pauline, The",Comedy,3.0
3350,"Raisin in the Sun, A",Drama,4.0
3351,Two Thousand Maniacs!,Horror,4.0
3352,Brown's Requiem,Drama,3.0
3353,"Closer You Get, The",Comedy|Romance,3.0
3354,Mission to Mars,Sci-Fi,3.0
3355,"Ninth Gate, The",Fantasy|Horror|Mystery|Thriller,3.0
3356,Condo Painting,Documentary,3.0
3357,East-West (Est-ouest),Drama|Romance,4.0
3358,Defending Your Life,Comedy|Drama|Fantasy|Romance,4.0
3359,Breaking Away,Comedy|Drama,4.0
3360,Hoosiers (a.k.a. Best Shot),Drama|Romance,4.0
3361,Bull Durham,Comedy|Drama|Romance,4.0
3362,Dog Day Afternoon,Crime|Drama,4.0
3363,American Graffiti,Comedy|Drama,4.0
3364,"Asphalt Jungle, The",Crime|Film-Noir,4.0
3365,"Searchers, The",Drama|Western,4.0
3367,"Devil's Brigade, The",War,4.0
3368,"Big Country, The",Romance|Western,4.0
3369,Any Number Can Win (Mélodie en sous-sol ),Crime,3.0
3370,Betrayed,Drama|Thriller,4.0
3371,Bound for Glory,Drama,4.0
3372,"Bridge at Remagen, The",Action|War,4.0
3373,Buck and the Preacher,Western,3.0
3374,Daughters of the Dust,Drama,3.0
3375,Destination Moon,Sci-Fi,4.0
3376,"Fantastic Night, The (Nuit fantastique, La)",Romance,1.0
3377,Hangmen Also Die,Drama|War,4.0
3378,"Ogre, The (Unhold, Der)",Drama,3.0
3379,On the Beach,Drama,4.0
3380,Railroaded!,Film-Noir,4.0
3381,Slaves to the Underground,Comedy|Drama,3.0
3382,Song of Freedom,Drama,3.0
3383,Big Fella,Drama|Musical,3.0
3384,"Taking of Pelham One Two Three, The",Action|Crime,4.0
3385,Volunteers,Comedy,3.0
3386,JFK,Drama|Mystery|Thriller,4.0
3387,Who's Harry Crumb?,Comedy|Mystery,3.0
3388,Harry and the Hendersons,Children|Comedy,3.0
3389,Let's Get Harry,Action|Adventure,3.0
3390,Shanghai Surprise,Adventure|Crime|Drama|Romance,1.0
3391,Who's That Girl?,Comedy,2.0
3392,She-Devil,Comedy,1.0
3393,Date with an Angel,Comedy|Fantasy|Romance,1.0
3394,Blind Date,Comedy|Romance,3.0
3395,Nadine,Comedy,3.0
3396,"Muppet Movie, The",Adventure|Children|Comedy|Musical,4.0
3397,"Great Muppet Caper, The",Children|Comedy,4.0
3398,"Muppets Take Manhattan, The",Children|Comedy|Musical,4.0
3399,Sesame Street Presents Follow That Bird,Children|Comedy,3.0
3400,We're Back! A Dinosaur's Story,Adventure|Animation|Children|Fantasy,3.0
3401,Baby... Secret of the Lost Legend,Adventure|Sci-Fi,2.0
3402,Turtle Diary,Comedy|Drama|Romance,4.0
3403,Raise the Titanic,Drama|Thriller,3.0
3405,"Night to Remember, A",Action|Drama,4.0
3406,Captain Horatio Hornblower R.N.,Action|Adventure|Drama|War,4.0
3407,"Carriers Are Waiting, The (Convoyeurs attendent, Les)",Comedy|Drama,3.0
3408,Erin Brockovich,Drama,4.0
3409,Final Destination,Drama|Thriller,3.0
3410,Soft Fruit,Comedy|Drama,3.0
3411,Babymother,Drama,3.0
3412,"Bear, The (Ours, L')",Adventure|Children|Drama,4.0
3413,Impact,Crime|Drama,3.0
3414,Love Is a Many-Splendored Thing,Drama|Romance|War,3.0
3415,"Mirror, The (Zerkalo)",Drama,5.0
3417,"Crimson Pirate, The",Adventure|Comedy,4.0
3418,Thelma & Louise,Adventure|Crime|Drama,4.0
3419,Something for Everyone,Comedy|Crime,4.0
3420,...And Justice for All,Drama|Thriller,4.0
3421,Animal House,Comedy,4.0
3422,She's Gotta Have It,Comedy|Romance,4.0
3423,School Daze,Drama,3.0
3424,Do the Right Thing,Drama,4.0
3425,Mo' Better Blues,Drama|Musical,3.0
3426,Jungle Fever,Drama|Romance,3.0
3427,Coogan's Bluff,Crime,3.0
3428,"Champ, The",Drama,3.0
3429,Creature Comforts,Animation|Comedy,4.0
3430,Death Wish,Action|Crime|Drama,3.0
3431,Death Wish 2,Action|Drama,3.0
3432,Death Wish 3,Action|Drama,1.0
3433,Death Wish 4: The Crackdown,Action|Drama,1.0
3434,Death Wish 5: The Face of Death,Action|Drama,1.0
3435,Double Indemnity,Crime|Drama|Film-Noir,5.0
3436,Dying Young,Drama|Romance,3.0
3437,Cool as Ice,Drama,1.0
3438,Teenage Mutant Ninja Turtles,Action|Children|Comedy|Fantasy|Sci-Fi,3.0
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Action|Children|Fantasy,3.0
3440,Teenage Mutant Ninja Turtles III,Action|Adventure|Children|Comedy|Fantasy,1.0
3441,Red Dawn,Action|Drama|War,3.0
3442,Band of the Hand,Action|Crime|Drama,2.0
3443,Born American,Action|Drama|Thriller,2.0
3444,Bloodsport,Action,3.0
3445,Eyes of Laura Mars,Mystery|Thriller,3.0
3446,Funny Bones,Comedy|Drama,4.0
3447,"Good Earth, The",Drama,4.0
3448,"Good Morning, Vietnam",Comedy|Drama|War,4.0
3449,"Good Mother, The",Drama,3.0
3450,Grumpy Old Men,Comedy,4.0
3451,Guess Who's Coming to Dinner,Drama,4.0
3452,Romeo Must Die,Action|Crime|Romance|Thriller,3.0
3453,Here on Earth,Drama|Romance,3.0
3454,Whatever It Takes,Comedy|Romance,3.0
3455,Buddy Boy,Drama|Thriller,4.0
3456,"Color of Paradise, The (Rang-e khoda)",Drama,4.0
3457,Waking the Dead,Drama|Thriller,3.0
3458,Blood and Sand (Sangre y Arena),Drama|Romance,2.0
3459,Gothic,Drama|Horror,3.0
3460,Hillbillys in a Haunted House,Comedy,3.0
3461,Lord of the Flies,Adventure|Drama|Thriller,4.0
3462,Modern Times,Comedy|Drama|Romance,5.0
3463,Last Resort (National Lampoon's Last Resort),Comedy,2.0
3464,Solar Crisis,Sci-Fi|Thriller,2.0
3465,That's Life!,Drama,2.0
3466,Heart and Souls,Comedy|Fantasy,4.0
3467,Hud,Drama|Western,4.0
3468,"Hustler, The",Drama,4.0
3469,Inherit the Wind,Drama,4.0
3470,Dersu Uzala,Adventure|Drama,5.0
3471,Close Encounters of the Third Kind,Adventure|Drama|Sci-Fi,4.0
3472,"Horror Hotel (a.k.a. City of the Dead, The)",Horror|Thriller,4.0
3473,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000),Comedy,4.0
3474,Retroactive,Sci-Fi|Thriller,3.0
3475,"Place in the Sun, A",Drama|Romance,4.0
3476,Jacob's Ladder,Horror|Mystery,4.0
3477,Empire Records,Comedy|Drama,4.0
3478,"Bamba, La",Drama,3.0
3479,Ladyhawke,Adventure|Fantasy|Romance,4.0
3480,Lucas,Drama|Romance,4.0
3481,High Fidelity,Comedy|Drama|Romance,4.0
3483,"Road to El Dorado, The",Animation|Children,3.0
3484,"Skulls, The",Thriller,3.0
3485,Autopsy (Macchie Solari),Horror,2.0
3486,Devil Girl From Mars,Sci-Fi,2.0
3487,El Dorado,Western,4.0
3488,"Hideous Sun Demon, The",Horror|Sci-Fi,1.0
3489,Hook,Adventure|Comedy|Fantasy,3.0
3490,Horror Express,Horror,3.0
3491,My Chauffeur,Comedy,3.0
3492,"Son of the Sheik, The",Adventure|Comedy|Romance,4.0
3493,Torso,Horror|Mystery|Thriller,3.0
3494,True Grit,Adventure|Drama|Western,4.0
3495,Roadside Prophets,Comedy|Drama,3.0
3496,Madame Sousatzka,Drama,3.0
3497,Max Dugan Returns,Comedy,3.0
3498,Midnight Express,Drama,4.0
3499,Misery,Drama|Horror|Thriller,4.0
3500,Mr. Saturday Night,Comedy|Drama,3.0
3501,Murphy's Romance,Comedy|Romance,3.0
3502,My Life,Drama,3.0
3503,Solaris (Solyaris),Drama|Mystery|Sci-Fi,4.0
3504,Network,Comedy|Drama,4.0
3505,No Way Out,Drama|Mystery|Thriller,4.0
3506,North Dallas Forty,Comedy|Drama,3.0
3507,"Odd Couple, The",Comedy,4.0
3508,"Outlaw Josey Wales, The",Action|Adventure|Drama|Thriller|Western,4.0
3509,Black and White,Drama,3.0
3510,Frequency,Drama|Thriller,4.0
3511,Ready to Rumble,Comedy,3.0
3512,Return to Me,Drama|Romance,4.0
3513,Rules of Engagement,Drama|Thriller,3.0
3514,Joe Gould's Secret,Drama,3.0
3515,Me Myself I,Comedy|Romance,3.0
3516,"Bell, Book and Candle",Comedy|Fantasy|Romance,4.0
3517,"Bells, The",Crime|Drama,3.0
3518,"End of Violence, The",Drama|Thriller,3.0
3519,Force 10 from Navarone,Action|Drama|War,3.0
3520,How to Stuff a Wild Bikini,Comedy,2.0
3521,Mystery Train,Comedy|Drama,4.0
3522,Sacco and Vanzetti (Sacco e Vanzetti),Drama,4.0
3523,Taffin,Action|Thriller,3.0
3524,Arthur,Comedy|Romance,3.0
3525,Bachelor Party,Comedy,3.0
3526,Parenthood,Comedy|Drama,4.0
3527,Predator,Action|Sci-Fi|Thriller,4.0
3528,"Prince of Tides, The",Drama|Romance,3.0
3529,"Postman Always Rings Twice, The",Crime|Thriller,3.0
3530,Smoking/No Smoking,Comedy,3.0
3531,All the Vermeers in New York,Comedy|Drama|Romance,4.0
3533,"Actor's Revenge, An (Yukinojô henge)",Drama,4.0
3534,28 Days,Drama,3.0
3535,American Psycho,Crime|Horror|Mystery|Thriller,4.0
3536,Keeping the Faith,Comedy|Drama|Romance,4.0
3537,Where the Money Is,Comedy|Drama,3.0
3538,East is East,Comedy,4.0
3539,"Filth and the Fury, The",Documentary,4.0
3540,Passion of Mind,Drama|Mystery|Romance,3.0
3541,Third World Cop,Action,4.0
3542,Coming Apart,Drama,2.0
3543,Diner,Comedy|Drama,4.0
3544,Shakes the Clown,Comedy,3.0
3545,Cabaret,Drama|Musical,4.0
3546,What Ever Happened to Baby Jane?,Drama|Horror|Thriller,4.0
3547,Prick Up Your Ears,Comedy|Drama,4.0
3548,Auntie Mame,Comedy|Drama,4.0
3549,Guys and Dolls,Comedy|Musical|Romance,4.0
3550,"Hunger, The",Horror,4.0
3551,Marathon Man,Crime|Drama|Thriller,4.0
3552,Caddyshack,Comedy,4.0
3553,Gossip,Drama|Thriller,3.0
3554,Love and Basketball,Drama|Romance,4.0
3555,U-571,Action|Thriller|War,4.0
3556,"Virgin Suicides, The",Drama|Romance,4.0
3557,Jennifer 8,Mystery|Thriller,3.0
3558,"Law, The (a.k.a. Where the Hot Wind Blows!) (Legge, La)",Drama,3.0
3559,Limelight,Comedy|Drama|Romance,4.0
3560,Empire of Passion (a.k.a. In the Realm of Passion) (a.k.a. Phantom Love) (Ai No Borei),Crime|Drama|Romance,3.5
3561,Stacy's Knights,Drama,1.0
3562,Committed,Comedy|Drama,3.0
3563,"Crow: Salvation, The",Action|Horror,2.0
3564,"Flintstones in Viva Rock Vegas, The",Children|Comedy,1.0
3565,Where the Heart Is,Comedy|Drama,4.0
3566,"Big Kahuna, The",Comedy|Drama,4.0
3567,Bossa Nova,Comedy|Drama|Romance,4.0
3568,Smiling Fish and Goat on Fire,Comedy|Romance,3.0
3569,"Idiots, The (Idioterne)",Comedy|Drama,4.0
3570,"Last September, The",Drama,3.0
3571,Time Code,Comedy|Drama,4.0
3572,Carnosaur,Horror|Sci-Fi,1.0
3573,Carnosaur 2,Horror|Sci-Fi,1.0
3574,Carnosaur 3: Primal Species,Horror|Sci-Fi,1.0
3575,Defying Gravity,Drama,4.0
3576,"Hidden, The",Action|Horror|Sci-Fi,4.0
3577,Two Moon Junction,Drama|Romance,2.0
3578,Gladiator,Action|Adventure|Drama,4.0
3579,I Dreamed of Africa,Drama,2.0
3580,Up at the Villa,Drama,3.0
3581,Human Traffic,Comedy,4.0
3582,"Jails, Hospitals & Hip-Hop",Comedy|Documentary|Drama,0.5
3583,Black Tights (1-2-3-4 ou Les Collants noirs),Drama|Musical,0.5
3584,Breathless,Action|Drama|Romance|Thriller,3.0
3585,"Great Locomotive Chase, The",Adventure|War,4.0
3586,"Idolmaker, The",Drama,4.0
3587,Inferno,Horror,3.0
3588,"King of Marvin Gardens, The",Crime|Drama,3.0
3589,"Whom the Gods Wish to Destroy (Nibelungen, Teil 1: Siegfried, Die)",Adventure|Fantasy,0.5
3590,"Lords of Flatbush, The",Comedy|Drama,3.0
3591,Mr. Mom,Comedy|Drama,3.0
3592,"Time Masters (Maîtres du temps, Les)",Animation|Sci-Fi,3.0
3593,Battlefield Earth,Action|Sci-Fi,1.0
3594,Center Stage,Drama|Musical,3.0
3595,Held Up,Comedy,2.0
3596,Screwed,Comedy,3.0
3597,Whipped,Comedy,3.0
3599,Anchors Aweigh,Comedy|Musical,4.0
3600,Blue Hawaii,Comedy|Musical,3.0
3601,"Castaway Cowboy, The",Comedy|Western,3.0
3602,G. I. Blues,Comedy|Musical|Romance,3.0
3603,"Gay Deceivers, The",Comedy,2.0
3604,Gypsy,Musical,4.0
3605,King Creole,Crime|Drama|Musical,3.0
3606,On the Town,Comedy|Musical|Romance,4.0
3607,One Little Indian,Comedy|Western,3.0
3608,Pee-wee's Big Adventure,Adventure|Comedy,4.0
3609,Regret to Inform,Documentary,4.0
3610,Roustabout,Drama|Musical|Romance,3.0
3611,Saludos Amigos,Animation|Children|Comedy,3.0
3612,"Slipper and the Rose, The",Adventure|Musical|Romance,4.0
3613,Things Change,Comedy,4.0
3614,Honeymoon in Vegas,Comedy|Romance,3.0
3615,Dinosaur,Adventure|Animation|Children,3.0
3617,Road Trip,Comedy,3.0
3618,Small Time Crooks,Comedy|Crime,4.0
3619,"Hollywood Knights, The",Comedy,3.0
3620,"Myth of Fingerprints, The",Comedy|Drama,3.0
3621,Possession,Drama|Horror,3.5
3622,"Twelve Chairs, The",Comedy,4.0
3623,Mission: Impossible II,Action|Adventure|Thriller,3.0
3624,Shanghai Noon,Action|Adventure|Comedy|Western,4.0
3625,Better Living Through Circuitry,Documentary,4.0
3626,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women),Comedy,3.0
3627,Carnival of Souls,Horror|Thriller,4.0
3628,Flying Tigers,Action|Drama|Romance|War,3.0
3629,"Gold Rush, The",Adventure|Comedy|Romance,4.0
3630,"House of Exorcism, The (a.k.a. Lisa and the Devil) (Casa dell'esorcismo, La)",Horror,3.0
3631,It's in the Water,Comedy,3.0
3632,Monsieur Verdoux,Comedy|Crime,4.0
3633,On Her Majesty's Secret Service,Action|Adventure|Romance|Thriller,3.0
3634,Seven Days in May,Thriller,4.0
3635,"Spy Who Loved Me, The",Action|Adventure|Thriller,4.0
3636,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train),Drama,2.0
3637,Vagabond (Sans toit ni loi),Drama,4.0
3638,Moonraker,Action|Adventure|Sci-Fi|Thriller,3.0
3639,"Man with the Golden Gun, The",Action|Adventure|Thriller,4.0
3640,"King in New York, A",Comedy|Drama,3.0
3641,"Woman of Paris, A",Drama,4.0
3642,In Old California,Western,3.0
3643,"Fighting Seabees, The",Action|Drama|War,4.0
3644,Dark Command,Western,3.0
3645,Cleo from 5 to 7 (Cléo de 5 à 7),Drama,4.0
3646,Big Momma's House,Comedy,3.0
3647,Running Free,Adventure|Children|Drama,3.0
3648,"Abominable Snowman, The (Abominable Snowman of the Himalayas, The)",Horror|Sci-Fi,3.0
3649,American Gigolo,Drama,3.0
3650,Anguish (Angustia),Horror,3.0
3651,"Blood Spattered Bride, The (La novia ensangrentada)",Horror,0.5
3652,"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi)",Horror,3.0
3653,"Endless Summer, The",Documentary,4.0
3654,"Guns of Navarone, The",Action|Adventure|Drama|War,4.0
3655,Blow-Out (La grande bouffe),Drama,4.0
3656,Lured,Crime|Film-Noir|Mystery|Thriller,3.0
3657,Pandora and the Flying Dutchman,Drama,3.0
3658,Quatermass and the Pit,Horror|Sci-Fi,4.0
3659,Quatermass 2 (Enemy from Space),Sci-Fi|Thriller,4.0
3660,Puppet Master,Horror|Sci-Fi|Thriller,3.0
3661,Puppet Master II,Horror|Sci-Fi|Thriller,1.0
3662,Puppet Master III: Toulon's Revenge,Horror|Sci-Fi|Thriller,1.0
3663,Puppet Master 4,Horror|Sci-Fi|Thriller,1.0
3664,Puppet Master 5: The Final Chapter,Horror|Sci-Fi|Thriller,1.0
3665,Curse of the Puppet Master (Puppet Master 6: The Curse),Horror|Sci-Fi|Thriller,1.0
3666,Retro Puppet Master (Puppet Master 7),Horror|Sci-Fi|Thriller,1.0
3667,Rent-A-Cop,Action|Comedy|Crime,1.0
3668,Romeo and Juliet,Drama|Romance,4.0
3669,Stay Tuned,Comedy,3.0
3670,Story of G.I. Joe,War,3.0
3671,Blazing Saddles,Comedy|Western,4.0
3672,Benji,Adventure|Children,3.0
3673,Benji the Hunted,Adventure|Children,1.0
3674,For the Love of Benji,Adventure|Children|Comedy|Drama,3.0
3675,White Christmas,Comedy|Musical|Romance,4.0
3676,Eraserhead,Drama|Horror,4.0
3677,Baraka,Documentary,5.0
3678,"Man with the Golden Arm, The",Drama,4.0
3679,"Decline of Western Civilization, The",Documentary|Musical,4.0
3680,"Decline of Western Civilization Part II: The Metal Years, The",Documentary,4.0
3681,For a Few Dollars More (Per qualche dollaro in più),Action|Drama|Thriller|Western,4.0
3682,Magnum Force,Action|Crime|Drama|Thriller,4.0
3683,Blood Simple,Crime|Drama|Film-Noir,4.0
3684,"Fabulous Baker Boys, The",Drama|Romance,3.0
3685,Prizzi's Honor,Comedy|Drama|Romance,4.0
3686,Flatliners,Horror|Sci-Fi|Thriller,3.0
3687,Light Years (Gandahar),Adventure|Animation|Fantasy|Sci-Fi,3.0
3688,Porky's,Comedy,3.0
3689,Porky's II: The Next Day,Comedy,1.0
3690,Porky's Revenge,Comedy,1.0
3691,Private School,Comedy,3.0
3692,Class of Nuke 'Em High,Comedy|Horror,1.0
3693,"Toxic Avenger, The",Comedy|Horror,3.0
3694,"Toxic Avenger, Part II, The",Comedy|Horror,1.0
3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The",Comedy|Horror,1.0
3696,Night of the Creeps,Comedy|Horror|Sci-Fi|Thriller,3.0
3697,Predator 2,Action|Sci-Fi|Thriller,3.0
3698,"Running Man, The",Action|Sci-Fi,3.0
3699,Starman,Adventure|Drama|Romance|Sci-Fi,4.0
3700,"Brother from Another Planet, The",Drama|Sci-Fi,4.0
3701,Alien Nation,Crime|Drama|Sci-Fi|Thriller,3.0
3702,Mad Max,Action|Adventure|Sci-Fi,4.0
3703,"Road Warrior, The (Mad Max 2)",Action|Adventure|Sci-Fi,4.0
3704,Mad Max Beyond Thunderdome,Action|Adventure|Sci-Fi,3.0
3705,Bird on a Wire,Action|Comedy|Romance,3.0
3706,Angel Heart,Film-Noir|Horror|Mystery|Thriller,4.0
3707,9 1/2 Weeks (Nine 1/2 Weeks),Drama|Romance,3.0
3708,Firestarter,Horror|Thriller,3.0
3709,Sleepwalkers,Horror,3.0
3710,Action Jackson,Action|Comedy|Crime|Thriller,2.0
3711,Sarafina!,Drama,3.0
3712,Soapdish,Comedy,3.0
3713,"Long Walk Home, The",Drama,4.0
3714,Clara's Heart,Drama,3.0
3715,Burglar,Comedy|Crime,2.0
3716,Fatal Beauty,Action|Comedy|Crime|Drama,3.0
3717,Gone in 60 Seconds,Action|Crime,3.0
3718,American Pimp,Documentary,4.0
3719,Love's Labour's Lost,Comedy|Romance,4.0
3720,Sunshine,Drama,4.0
3721,Trixie,Comedy|Crime|Mystery,3.0
3722,American Virgin,Comedy,2.0
3724,Coming Home,Drama|War,4.0
3725,American Pop,Animation|Musical,3.0
3726,Assault on Precinct 13,Action|Thriller,4.0
3727,Near Dark,Horror|Western,4.0
3728,One False Move,Crime|Drama|Film-Noir|Thriller,4.0
3729,Shaft,Action|Crime|Drama|Thriller,3.0
3730,"Conversation, The",Drama|Mystery,4.0
3731,Cutter's Way,Drama|Thriller,4.0
3732,"Fury, The",Horror,3.0
3733,"Paper Chase, The",Drama,4.0
3734,Prince of the City,Drama,4.0
3735,Serpico,Crime|Drama,4.0
3736,"Ace in the Hole (Big Carnival, The)",Drama,4.0
3737,Lonely Are the Brave,Drama|Western,4.0
3738,"Sugarland Express, The",Drama,4.0
3739,Trouble in Paradise,Comedy|Romance,5.0
3740,Big Trouble in Little China,Action|Adventure|Comedy|Fantasy,4.0
3741,Badlands,Crime|Drama|Thriller,4.0
3742,Battleship Potemkin,Drama|War,4.0
